TYPECOM,COM,REG,DEP,LIBELLE
COM,71417,27,71,Saint-Gengoux-le-National
COM,71419,27,71,Saint-Germain-du-Bois
COM,71420,27,71,Saint-Germain-du-Plain
COM,71421,27,71,Saint-Germain-en-Brionnais
COM,71422,27,71,Saint-Germain-lès-Buxy
COM,71423,27,71,Saint-Gervais-en-Vallière
COM,71424,27,71,Saint-Gervais-sur-Couches
COM,71425,27,71,Saint-Gilles
COM,71426,27,71,Sainte-Hélène
COM,71427,27,71,Saint-Huruge
COM,71428,27,71,Saint-Igny-de-Roche
COM,71430,27,71,Saint-Jean-de-Vaux
COM,71431,27,71,Saint-Jean-de-Trézy
COMA,71432,,,Saint-Jean-le-Priche
COM,71433,27,71,Saint-Julien-de-Civry
COM,71434,27,71,Saint-Julien-de-Jonzy
COM,71435,27,71,Saint-Julien-sur-Dheune
COM,71436,27,71,Saint-Laurent-d'Andenay
COM,71437,27,71,Saint-Laurent-en-Brionnais
COM,71438,27,71,Saint-Léger-du-Bois
COM,71439,27,71,Saint-Léger-lès-Paray
COM,71440,27,71,Saint-Léger-sous-Beuvray
COM,71441,27,71,Saint-Léger-sous-la-Bussière
COM,71442,27,71,Saint-Léger-sur-Dheune
COM,71443,27,71,Saint-Loup-Géanges
COM,71444,27,71,Saint-Loup-de-Varennes
COM,71445,27,71,Saint-Marcel
COM,71446,27,71,Saint-Marcelin-de-Cray
COM,71447,27,71,Saint-Mard-de-Vaux
COM,71448,27,71,Saint-Martin-Belle-Roche
COM,71449,27,71,Saint-Martin-d'Auxy
COM,71450,27,71,Saint-Martin-de-Commune
COM,71451,27,71,Saint-Martin-de-Lixy
COM,71452,27,71,Saint-Martin-de-Salencey
COM,71453,27,71,Saint-Martin-du-Lac
COM,71454,27,71,Saint-Martin-du-Mont
COM,71455,27,71,Saint-Martin-du-Tartre
COM,71456,27,71,Saint-Martin-en-Bresse
COM,71457,27,71,Saint-Martin-en-Gâtinois
COM,71458,27,71,Saint-Martin-la-Patrouille
COM,71459,27,71,Saint-Martin-sous-Montaigu
COM,71460,27,71,Saint-Maurice-de-Satonnay
COM,71461,27,71,Saint-Maurice-des-Champs
COM,71462,27,71,Saint-Maurice-en-Rivière
COM,71463,27,71,Saint-Maurice-lès-Châteauneuf
COM,71464,27,71,Saint-Maurice-lès-Couches
COM,71465,27,71,Saint-Micaud
COM,71466,27,71,Saint-Nizier-sur-Arroux
COM,71468,27,71,Saint-Pierre-de-Varennes
COM,71469,27,71,Saint-Pierre-le-Vieux
COM,71470,27,71,Saint-Point
COM,71471,27,71,Saint-Privé
COM,71472,27,71,Saint-Prix
COM,71473,27,71,Saint-Racho
COM,71474,27,71,Sainte-Radegonde
COM,71475,27,71,Saint-Rémy
COM,71477,27,71,Saint-Romain-sous-Gourdon
COM,71478,27,71,Saint-Romain-sous-Versigny
COM,71479,27,71,Saint-Sernin-du-Bois
COM,71480,27,71,Saint-Sernin-du-Plain
COM,71481,27,71,Saint-Symphorien-d'Ancelles
COM,71482,27,71,Saint-Symphorien-de-Marmagne
COM,71483,27,71,Saint-Symphorien-des-Bois
COM,71484,27,71,Saint-Usuge
COM,71485,27,71,Saint-Vallerin
COM,71486,27,71,Saint-Vallier
COM,71487,27,71,Saint-Vérand
COM,71488,27,71,Saint-Vincent-des-Prés
COM,71489,27,71,Saint-Vincent-en-Bresse
COM,71490,27,71,Saint-Vincent-Bragny
COM,71491,27,71,Saint-Yan
COMD,71492,,,Saint-Ythaire
COM,71493,27,71,Saisy
COM,71494,27,71,La Salle
COM,71495,27,71,Salornay-sur-Guye
COM,71496,27,71,Sampigny-lès-Maranges
COM,71497,27,71,Sancé
COM,71498,27,71,Santilly
COM,71499,27,71,Sanvignes-les-Mines
COM,71500,27,71,Sarry
COM,71501,27,71,Sassangy
COM,71502,27,71,Sassenay
COM,71503,27,71,Saules
COM,71504,27,71,Saunières
COM,71505,27,71,Savianges
COM,71506,27,71,Savigny-en-Revermont
COM,71507,27,71,Savigny-sur-Grosne
COM,71508,27,71,Savigny-sur-Seille
COM,71509,27,71,La Celle-en-Morvan
COM,71510,27,71,Semur-en-Brionnais
COMA,71511,,,Sennecé-lès-Mâcon
COM,71512,27,71,Sennecey-le-Grand
COM,71513,27,71,Senozan
COM,71514,27,71,Sens-sur-Seille
COM,71515,27,71,Sercy
COM,71516,27,71,Serley
COM,71517,27,71,Sermesse
COM,71518,27,71,Serrières
COM,71519,27,71,Serrigny-en-Bresse
COM,71520,27,71,Sevrey
COM,71521,27,71,Sigy-le-Châtel
COM,71522,27,71,Simandre
COM,71523,27,71,Simard
COM,71524,27,71,Sivignon
COM,71525,27,71,Sologny
COM,71526,27,71,Solutré-Pouilly
COM,71527,27,71,Sommant
COM,71528,27,71,Sornay
COM,71529,27,71,Suin
COM,71530,27,71,Sully
COM,71531,27,71,La Tagnière
COM,71532,27,71,Taizé
COM,71533,27,71,Tancon
COM,71534,27,71,Le Tartre
COM,71535,27,71,Tavernay
COM,71537,27,71,Thil-sur-Arroux
COM,71538,27,71,Thurey
COM,71539,27,71,Tintry
COM,71540,27,71,Torcy
COM,71541,27,71,Torpes
COM,71542,27,71,Toulon-sur-Arroux
COM,71543,27,71,Tournus
COM,71544,27,71,Toutenant
COM,71545,27,71,Tramayes
COM,71546,27,71,Trambly
COM,71547,27,71,Trivy
COM,71548,27,71,Tronchy
COM,71549,27,71,La Truchère
COM,71550,27,71,Uchizy
COM,71551,27,71,Uchon
COM,71552,27,71,Uxeau
COM,71553,27,71,Vareilles
COM,71554,27,71,Varenne-l'Arconce
COM,71555,27,71,Varennes-le-Grand
COM,71556,27,71,Varennes-lès-Mâcon
COM,71557,27,71,Varenne-Saint-Germain
COM,71558,27,71,Varennes-Saint-Sauveur
COM,71559,27,71,Varennes-sous-Dun
COM,71561,27,71,Vauban
COM,71562,27,71,Vaudebarrier
COM,71563,27,71,Vaux-en-Pré
COM,71564,27,71,Vendenesse-lès-Charolles
COM,71565,27,71,Vendenesse-sur-Arroux
COM,71566,27,71,Verdun-sur-le-Doubs
COM,71567,27,71,Vergisson
COM,71568,27,71,Vérissey
COM,71570,27,71,Verjux
COM,71571,27,71,Verosvres
COM,71572,27,71,Vers
COM,71573,27,71,Versaugues
COM,71574,27,71,Verzé
COM,71576,27,71,Le Villars
COM,71577,27,71,Villegaudin
COM,71578,27,71,Clux-Villeneuve
COM,71579,27,71,Villeneuve-en-Montagne
COM,71580,27,71,Vincelles
COM,71581,27,71,Vindecy
COM,71582,27,71,La Vineuse sur Fregande
COMD,71582,,,La Vineuse
COM,71583,27,71,Vinzelles
COM,71584,27,71,Viré
COM,71585,27,71,Virey-le-Grand
COM,71586,27,71,Viry
COMD,71587,,,Vitry-lès-Cluny
COM,71588,27,71,Vitry-en-Charollais
COM,71589,27,71,Vitry-sur-Loire
COM,71590,27,71,Volesvres
COM,71591,27,71,Fleurville
COM,72001,52,72,Aigné
COM,72002,52,72,Aillières-Beauvoir
COM,72003,52,72,Allonnes
COM,72004,52,72,Amné
COM,72005,52,72,Ancinnes
COM,72006,52,72,Arçonnay
COM,72007,52,72,Ardenay-sur-Mérize
COM,72008,52,72,Arnage
COM,72009,52,72,Arthezé
COM,72010,52,72,Asnières-sur-Vègre
COM,72011,52,72,Assé-le-Boisne
COM,72012,52,72,Assé-le-Riboul
COM,72013,52,72,Aubigné-Racan
COM,72015,52,72,Les Aulneaux
COM,72016,52,72,Auvers-le-Hamon
COM,72017,52,72,Auvers-sous-Montfaucon
COM,72018,52,72,Avesnes-en-Saosnois
COM,72019,52,72,Avessé
COM,72020,52,72,Avezé
COM,72021,52,72,Avoise
COM,72022,52,72,Le Bailleul
COM,72023,52,72,Ballon-Saint Mars
COM,72024,52,72,La Bazoge
COM,72025,52,72,Bazouges Cré sur Loir
COMD,72025,,,Bazouges-sur-le-Loir
COM,72026,52,72,Beaufay
COM,72027,52,72,Beaumont-sur-Dême
COM,72028,52,72,Beaumont-Pied-de-Bœuf
COM,72029,52,72,Beaumont-sur-Sarthe
COM,72031,52,72,Beillé
COM,72032,52,72,Berfay
COM,72034,52,72,Bérus
COM,72035,52,72,Bessé-sur-Braye
COM,72036,52,72,Béthon
COM,72037,52,72,Blèves
COM,72038,52,72,Boëssé-le-Sec
COM,72039,52,72,Bonnétable
COM,72040,52,72,La Bosse
COM,72041,52,72,Bouër
COM,72042,52,72,Bouloire
COM,72043,52,72,Bourg-le-Roi
COM,72044,52,72,Bousse
COM,72045,52,72,Brains-sur-Gée
COM,72046,52,72,Le Breil-sur-Mérize
COM,72047,52,72,Brette-les-Pins
COM,72048,52,72,Briosne-lès-Sables
COM,72049,52,72,La Bruère-sur-Loir
COM,72050,52,72,Brûlon
COM,72051,52,72,Cérans-Foulletourte
COM,72052,52,72,Chahaignes
COM,72053,52,72,Challes
COM,72054,52,72,Champagné
COM,72056,52,72,Champfleur
COM,72057,52,72,Champrond
COM,72058,52,72,Changé
COM,72059,52,72,Chantenay-Villedieu
COM,72060,52,72,La Chapelle-aux-Choux
COM,72061,52,72,La Chapelle-d'Aligné
COM,72062,52,72,La Chapelle-du-Bois
COMD,72063,,,La Chapelle-Gaugain
COM,72064,52,72,La Chapelle-Huon
COM,72065,52,72,La Chapelle-Saint-Aubin
COM,72066,52,72,La Chapelle-Saint-Fray
COM,72067,52,72,La Chapelle-Saint-Rémy
COM,72068,52,72,La Chartre-sur-le-Loir
COMD,72069,,,Chassé
COM,72070,52,72,Chassillé
COM,72071,52,72,Montval-sur-Loir
COMD,72071,,,Château-du-Loir
COM,72072,52,72,Château-l'Hermitage
COM,72073,52,72,Chaufour-Notre-Dame
COM,72074,52,72,Chemiré-en-Charnie
COM,72075,52,72,Chemiré-le-Gaudin
COM,72076,52,72,Chenay
COM,72077,52,72,Chenu
COM,72078,52,72,Chérancé
COM,72079,52,72,Chérisay
COM,72080,52,72,Cherré-Au
COMD,72080,,,Cherré
COMD,72081,,,Cherreau
COMD,72082,,,Le Chevain
COM,72083,52,72,Chevillé
COM,72084,52,72,Clermont-Créans
COM,72085,52,72,Cogners
COM,72086,52,72,Commerveil
COM,72087,52,72,Conflans-sur-Anille
COM,72088,52,72,Congé-sur-Orne
COM,72089,52,72,Conlie
COM,72090,52,72,Connerré
COM,72091,52,72,Contilly
COM,72093,52,72,Cormes
COM,72094,52,72,Coudrecieux
COM,72095,52,72,Coulaines
COM,72096,52,72,Coulans-sur-Gée
COMD,72097,,,Coulombiers
COM,72098,52,72,Coulongé
COM,72099,52,72,Courcebœufs
COM,72100,52,72,Courcelles-la-Forêt
COM,72101,52,72,Courcemont
COM,72102,52,72,Courcival
COM,72103,52,72,Courdemanche
COM,72104,52,72,Courgains
COM,72105,52,72,Courgenard
COM,72106,52,72,Courtillers
COM,72107,52,72,Crannes-en-Champagne
COMD,72108,,,Cré-sur-Loir
COM,72109,52,72,Crissé
COM,72110,52,72,Crosmières
COM,72111,52,72,Cures
COM,72112,52,72,Dangeul
COM,72113,52,72,Degré
COM,72114,52,72,Dehault
COM,72115,52,72,Dissay-sous-Courcillon
COMD,72117,,,Dissé-sous-le-Lude
COM,72118,52,72,Dollon
COM,72119,52,72,Domfront-en-Champagne
COM,72120,52,72,Doucelles
COM,72121,52,72,Douillet
COM,72122,52,72,Duneau
COM,72123,52,72,Dureil
COM,72124,52,72,Écommoy
COM,72125,52,72,Écorpain
COM,72126,52,72,Épineu-le-Chevreuil
COM,72127,52,72,Étival-lès-le-Mans
COM,72128,52,72,Val-d'Étangson
COMD,72128,,,Évaillé
COM,72129,52,72,Fatines
COM,72130,52,72,Fay
COM,72131,52,72,Fercé-sur-Sarthe
COM,72132,52,72,La Ferté-Bernard
COM,72133,52,72,Fillé
COM,72134,52,72,Flée
COM,72135,52,72,La Fontaine-Saint-Martin
COM,72136,52,72,Fontenay-sur-Vègre
COM,72137,52,72,Villeneuve-en-Perseigne
COMD,72137,,,La Fresnaye-sur-Chédouet
COM,72138,52,72,Fresnay-sur-Sarthe
COM,72139,52,72,Fyé
COM,72141,52,72,Gesnes-le-Gandelin
COM,72142,52,72,Grandchamp
COM,72143,52,72,Le Grand-Lucé
COM,72144,52,72,Gréez-sur-Roc
COM,72145,52,72,Le Grez
COM,72146,52,72,Guécélard
COM,72147,52,72,La Guierche
COM,72148,52,72,Jauzé
COM,72149,52,72,Joué-en-Charnie
COM,72150,52,72,Joué-l'Abbé
COM,72151,52,72,Juigné-sur-Sarthe
COM,72152,52,72,Juillé
COM,72153,52,72,Jupilles
COM,72154,52,72,La Flèche
COM,72155,52,72,Laigné-en-Belin
COM,72156,52,72,Lamnay
COM,72157,52,72,Lavardin
COM,72158,52,72,Lavaré
COMD,72159,,,Lavenay
COM,72160,52,72,Lavernat
COM,72161,52,72,Lhomme
COMD,72162,,,Lignières-la-Carelle
COM,72163,52,72,Ligron
COM,72164,52,72,Livet-en-Saosnois
COM,72165,52,72,Lombron
COM,72166,52,72,Longnes
COM,72167,52,72,Louailles
COM,72168,52,72,Loué
COM,72169,52,72,Louplande
COM,72170,52,72,Louvigny
COM,72171,52,72,Louzes
COM,72172,52,72,Le Luart
COM,72173,52,72,Luceau
COM,72174,52,72,Lucé-sous-Ballon
COM,72175,52,72,Luché-Pringé
COM,72176,52,72,Le Lude
COMD,72176,,,Le Lude
COM,72177,52,72,Maigné
COM,72178,52,72,Maisoncelles
COM,72179,52,72,Malicorne-sur-Sarthe
COM,72180,52,72,Mamers
COM,72181,52,72,Le Mans
COM,72182,52,72,Mansigné
COM,72183,52,72,Marçon
COM,72184,52,72,Mareil-en-Champagne
COM,72185,52,72,Mareil-sur-Loir
COM,72186,52,72,Maresché
COM,72187,52,72,Marigné-Laillé
COM,72188,52,72,Marollette
COM,72189,52,72,Marolles-les-Braults
COM,72190,52,72,Marolles-lès-Saint-Calais
COM,72191,52,72,Mayet
COM,72192,52,72,Les Mées
COM,72193,52,72,Melleray
COM,72194,52,72,Meurcé
COM,72195,52,72,Mézeray
COM,72196,52,72,Mézières-sur-Ponthouin
COM,72197,52,72,Mézières-sous-Lavardin
COM,72198,52,72,La Milesse
COM,72199,52,72,Moitron-sur-Sarthe
COM,72200,52,72,Moncé-en-Belin
COM,72201,52,72,Moncé-en-Saosnois
COM,72202,52,72,Monhoudou
COMD,72203,,,Montabon
COM,72204,52,72,Montaillé
COM,72205,52,72,Montbizot
COMD,72207,,,Montigny
COM,72208,52,72,Montmirail
COM,72209,52,72,Montreuil-le-Chétif
COM,72210,52,72,Montreuil-le-Henri
COM,72211,52,72,Mont-Saint-Jean
COM,72212,52,72,Moulins-le-Carbonnel
COM,72213,52,72,Mulsanne
COM,72214,52,72,Nauvay
COM,72215,52,72,Neufchâtel-en-Saosnois
COM,72216,52,72,Neuvillalais
COM,72217,52,72,Neuville-sur-Sarthe
COM,72218,52,72,Neuvillette-en-Charnie
COM,72219,52,72,Bernay-Neuvy-en-Champagne
COM,72220,52,72,Nogent-le-Bernard
COM,72221,52,72,Nogent-sur-Loir
COM,72222,52,72,Nouans
COM,72223,52,72,Noyen-sur-Sarthe
COM,72224,52,72,Nuillé-le-Jalais
COM,72225,52,72,Oisseau-le-Petit
COM,72226,52,72,Oizé
COM,72227,52,72,Panon
COM,72228,52,72,Parcé-sur-Sarthe
COM,72229,52,72,Parennes
COM,72230,52,72,Parigné-le-Pôlin
COM,72231,52,72,Parigné-l'Évêque
COM,72232,52,72,Notre-Dame-du-Pé
COM,72233,52,72,Peray
COM,72234,52,72,Pezé-le-Robert
COM,72235,52,72,Piacé
COM,72236,52,72,Pincé
COM,72237,52,72,Pirmil
COM,72238,52,72,Pizieux
COM,72239,52,72,Poillé-sur-Vègre
COMD,72240,,,Poncé-sur-le-Loir
COM,72241,52,72,Montfort-le-Gesnois
COM,72243,52,72,Pontvallain
COM,72244,52,72,Précigné
COM,72245,52,72,Préval
COM,72246,52,72,Prévelles
COM,72247,52,72,Pruillé-le-Chétif
COM,72248,52,72,Pruillé-l'Éguillé
COM,72249,52,72,La Quinte
COM,72250,52,72,Rahay
COM,72251,52,72,René
COM,72252,52,72,Requeil
COM,72253,52,72,Roëzé-sur-Sarthe
COM,72254,52,72,Rouessé-Fontaine
COM,72255,52,72,Rouessé-Vassé
COM,72256,52,72,Rouez
COM,72257,52,72,Rouillon
COMD,72258,,,Roullée
COM,72259,52,72,Rouperroux-le-Coquet
COM,72260,52,72,Ruaudin
COM,72261,52,72,Ruillé-en-Champagne
COM,72262,52,72,Loir en Vallée
COMD,72262,,,Ruillé-sur-Loir
COM,72264,52,72,Sablé-sur-Sarthe
COM,72265,52,72,Saint-Aignan
COM,72266,52,72,Saint-Aubin-de-Locquenay
COM,72267,52,72,Saint-Aubin-des-Coudrais
COM,72268,52,72,Saint-Biez-en-Belin
COM,72269,52,72,Saint-Calais
COM,72270,52,72,Saint-Calez-en-Saosnois
COM,72271,52,72,Saint-Célerin
COM,72272,52,72,Sainte-Cérotte
COM,72273,52,72,Saint-Christophe-du-Jambet
COM,72274,52,72,Saint-Christophe-en-Champagne
COM,72275,52,72,Saint-Corneille
COM,72276,52,72,Saint-Cosme-en-Vairais
COM,72277,52,72,Saint-Denis-des-Coudrais
COM,72278,52,72,Saint-Denis-d'Orques
COM,72279,52,72,Saint-Georges-de-la-Couée
COM,72280,52,72,Saint-Georges-du-Bois
COM,72281,52,72,Saint-Georges-du-Rosay
COM,72282,52,72,Saint-Georges-le-Gaultier
COM,72283,52,72,Saint-Germain-d'Arcé
COMD,72284,,,Saint-Germain-sur-Sarthe
COM,72286,52,72,Saint-Gervais-de-Vic
COM,72287,52,72,Saint-Gervais-en-Belin
COM,72289,52,72,Sainte-Jamme-sur-Sarthe
COM,72290,52,72,Saint-Jean-d'Assé
COM,72291,52,72,Saint-Jean-de-la-Motte
COM,72292,52,72,Saint-Jean-des-Échelles
COM,72293,52,72,Saint-Jean-du-Bois
COM,72294,52,72,Saint-Léonard-des-Bois
COM,72295,52,72,Saint-Longis
COM,72296,52,72,Saint-Maixent
COM,72297,52,72,Saint-Marceau
COM,72298,52,72,Saint-Mars-de-Locquenay
COM,72299,52,72,Saint-Mars-d'Outillé
COM,72300,52,72,Saint-Mars-la-Brière
COM,72302,52,72,Saint-Martin-des-Monts
COM,72303,52,72,Saint-Michel-de-Chavaignes
COMD,72304,,,Sainte-Osmane
COM,72305,52,72,Saint-Ouen-de-Mimbré
COM,72306,52,72,Saint-Ouen-en-Belin
COM,72307,52,72,Saint-Ouen-en-Champagne
COM,72308,52,72,Saint-Paterne - Le Chevain
COMD,72308,,,Saint-Paterne
COM,72309,52,72,Saint-Paul-le-Gaultier
COM,72310,52,72,Saint-Pavace
COM,72311,52,72,Saint-Pierre-de-Chevillé
COM,72312,52,72,Saint-Pierre-des-Bois
COM,72313,52,72,Saint-Pierre-des-Ormes
COM,72314,52,72,Saint-Pierre-du-Lorouër
COM,72315,52,72,Saint-Rémy-de-Sillé
COM,72316,52,72,Saint-Rémy-des-Monts
COM,72317,52,72,Saint-Rémy-du-Val
COMD,72318,,,Saint-Rigomer-des-Bois
COM,72319,52,72,Sainte-Sabine-sur-Longève
COM,72320,52,72,Saint-Saturnin
COM,72321,52,72,Saint-Symphorien
COM,72322,52,72,Saint-Ulphace
COM,72323,52,72,Saint-Victeur
COM,72324,52,72,Saint-Vincent-des-Prés
COM,72325,52,72,Saint-Vincent-du-Lorouër
COM,72326,52,72,Saosnes
COM,72327,52,72,Sarcé
COM,72328,52,72,Sargé-lès-le-Mans
COM,72329,52,72,Savigné-l'Évêque
COM,72330,52,72,Savigné-sous-le-Lude
COM,72331,52,72,Sceaux-sur-Huisne
COM,72332,52,72,Ségrie
COM,72333,52,72,Semur-en-Vallon
COM,72334,52,72,Sillé-le-Guillaume
COM,72335,52,72,Sillé-le-Philippe
COM,72336,52,72,Solesmes
COM,72337,52,72,Sougé-le-Ganelon
COM,72338,52,72,Souillé
COM,72339,52,72,Souligné-Flacé
COM,72340,52,72,Souligné-sous-Ballon
COM,72341,52,72,Soulitré
COM,72342,52,72,Souvigné-sur-Même
COM,72343,52,72,Souvigné-sur-Sarthe
COM,72344,52,72,Spay
COM,72345,52,72,Surfonds
COM,72346,52,72,La Suze-sur-Sarthe
COM,72347,52,72,Tassé
COM,72348,52,72,Tassillé
COM,72349,52,72,Teillé
COM,72350,52,72,Teloché
COM,72351,52,72,Tennie
COM,72352,52,72,Terrehault
COM,72353,52,72,Théligny
COM,72354,52,72,Thoigné
COM,72355,52,72,Thoiré-sous-Contensor
COM,72356,52,72,Thoiré-sur-Dinan
COM,72357,52,72,Thorée-les-Pins
COM,72358,52,72,Thorigné-sur-Dué
COM,72359,52,72,Torcé-en-Vallée
COM,72360,52,72,Trangé
COM,72361,52,72,Tresson
COM,72362,52,72,Le Tronchet
COM,72363,52,72,Tuffé Val de la Chéronne
COM,72364,52,72,Vaas
COM,72366,52,72,Valennes
COM,72367,52,72,Vallon-sur-Gée
COM,72368,52,72,Vancé
COM,72369,52,72,Verneil-le-Chétif
COM,72370,52,72,Vernie
COM,72372,52,72,Vezot
COM,72373,52,72,Vibraye
COM,72374,52,72,Villaines-la-Carelle
COM,72375,52,72,Villaines-la-Gonais
COM,72376,52,72,Villaines-sous-Lucé
COM,72377,52,72,Villaines-sous-Malicorne
COM,72378,52,72,Vion
COM,72379,52,72,Viré-en-Champagne
COM,72380,52,72,Vivoin
COM,72381,52,72,Voivres-lès-le-Mans
COM,72382,52,72,Volnay
COM,72383,52,72,Vouvray-sur-Huisne
COMD,72384,,,Vouvray-sur-Loir
COM,72385,52,72,Yvré-le-Pôlin
COM,72386,52,72,Yvré-l'Évêque
COM,73001,84,73,Aiguebelette-le-Lac
COMD,73002,,,Aiguebelle
COM,73003,84,73,Grand-Aigueblanche
COMD,73003,,,Aigueblanche
COM,73004,84,73,Aillon-le-Jeune
COM,73005,84,73,Aillon-le-Vieux
COM,73006,84,73,Aime-la-Plagne
COMD,73006,,,Aime
COM,73007,84,73,Aiton
COM,73008,84,73,Aix-les-Bains
COM,73010,84,73,Entrelacs
COMD,73010,,,Albens
COM,73011,84,73,Albertville
COM,73012,84,73,Albiez-le-Jeune
COM,73013,84,73,Albiez-Montrond
COM,73014,84,73,Allondaz
COM,73015,84,73,Les Allues
COM,73017,84,73,Apremont
COM,73018,84,73,Arbin
COM,73019,84,73,Argentine
COM,73020,84,73,Arith
COM,73021,84,73,Arvillard
COM,73022,84,73,Attignat-Oncin
COM,73023,84,73,Aussois
COM,73024,84,73,Les Avanchers-Valmorel
COM,73025,84,73,Avressieux
COM,73026,84,73,Avrieux
COM,73027,84,73,Ayn
COM,73028,84,73,La Balme
COM,73029,84,73,Barberaz
COM,73030,84,73,Barby
COM,73031,84,73,Bassens
COM,73032,84,73,La Bâthie
COM,73033,84,73,La Bauche
COM,73034,84,73,Beaufort
COMA,73035,,,Beaune
COM,73036,84,73,Bellecombe-en-Bauges
COMD,73038,,,Bellentre
COM,73039,84,73,Belmont-Tramonet
COM,73040,84,73,Bessans
COM,73041,84,73,Betton-Bettonet
COM,73042,84,73,Billième
COM,73043,84,73,La Biolle
COMD,73045,,,Le Bois
COMD,73046,,,Bonneval
COM,73047,84,73,Bonneval-sur-Arc
COM,73048,84,73,Bonvillard
COM,73049,84,73,Bonvillaret
COM,73050,84,73,Bourdeau
COM,73051,84,73,Le Bourget-du-Lac
COM,73052,84,73,Bourget-en-Huile
COM,73053,84,73,Bourgneuf
COM,73054,84,73,Bourg-Saint-Maurice
COM,73055,84,73,Bozel
COMD,73056,,,Bramans
COM,73057,84,73,Brides-les-Bains
COM,73058,84,73,La Bridoire
COM,73059,84,73,Brison-Saint-Innocent
COMD,73060,,,Celliers
COM,73061,84,73,Césarches
COMD,73062,,,Cessens
COM,73063,84,73,Cevins
COM,73064,84,73,Challes-les-Eaux
COM,73065,84,73,Chambéry
COM,73067,84,73,La Chambre
COM,73068,84,73,Chamousset
COM,73069,84,73,Chamoux-sur-Gelon
COM,73070,84,73,Champagneux
COM,73071,84,73,Champagny-en-Vanoise
COM,73072,84,73,Champ-Laurent
COM,73073,84,73,Chanaz
COM,73074,84,73,La Chapelle
COM,73075,84,73,La Chapelle-Blanche
COM,73076,84,73,La Chapelle-du-Mont-du-Chat
COM,73077,84,73,Les Chapelles
COM,73078,84,73,La Chapelle-Saint-Martin
COM,73079,84,73,Châteauneuf
COMD,73080,,,Le Châtel
COM,73081,84,73,Le Châtelard
COM,73082,84,73,La Chavanne
COM,73083,84,73,Les Chavannes-en-Maurienne
COM,73084,84,73,Chignin
COM,73085,84,73,Chindrieux
COM,73086,84,73,Cléry
COM,73087,84,73,Cognin
COM,73088,84,73,Cohennoz
COM,73089,84,73,Coise-Saint-Jean-Pied-Gauthier
COM,73090,84,73,La Compôte
COM,73091,84,73,Conjux
COM,73092,84,73,Corbel
COMD,73093,,,La Côte-d'Aime
COM,73094,84,73,Crest-Voland
COM,73095,84,73,La Croix-de-la-Rochette
COM,73096,84,73,Cruet
COM,73097,84,73,Curienne
COM,73098,84,73,Les Déserts
COM,73099,84,73,Détrier
COM,73100,84,73,Domessin
COM,73101,84,73,Doucy-en-Bauges
COMD,73102,,,Doucy
COM,73103,84,73,Drumettaz-Clarafond
COM,73104,84,73,Dullin
COM,73105,84,73,Les Échelles
COM,73106,84,73,École
COM,73107,84,73,Entremont-le-Vieux
COMD,73108,,,Épersy
COM,73109,84,73,Épierre
COM,73110,84,73,Esserts-Blay
COMD,73111,,,Étable
COMD,73112,,,Feissons-sur-Isère
COM,73113,84,73,Feissons-sur-Salins
COM,73114,84,73,Flumet
COMD,73115,,,Fontaine-le-Puits
COM,73116,84,73,Fontcouverte-la-Toussuire
COM,73117,84,73,Fourneaux
COMD,73118,,,Francin
COM,73119,84,73,Freney
COM,73120,84,73,Fréterive
COM,73121,84,73,Frontenex
COM,73122,84,73,Gerbaix
COM,73123,84,73,La Giettaz
COM,73124,84,73,Gilly-sur-Isère
COMD,73126,,,Granier
COMD,73127,,,Gresin
COM,73128,84,73,Grésy-sur-Aix
COM,73129,84,73,Grésy-sur-Isère
COM,73130,84,73,Grignon
COM,73131,84,73,Hautecour
COM,73132,84,73,Hauteluce
COM,73133,84,73,Hauteville
COM,73135,84,73,La Tour-en-Maurienne
COMD,73135,,,Hermillon
COM,73137,84,73,Jacob-Bellecombette
COM,73138,84,73,Jarrier
COM,73139,84,73,Jarsy
COM,73140,84,73,Jongieux
COM,73141,84,73,Laissaud
COM,73142,84,73,Landry
COMD,73143,,,Lanslebourg-Mont-Cenis
COMD,73144,,,Lanslevillard
COM,73145,84,73,Lépin-le-Lac
COM,73146,84,73,Lescheraines
COM,73147,84,73,Loisieux
COMD,73148,,,Longefoy
COM,73149,84,73,Lucey
COM,73150,84,73,La Plagne Tarentaise
COMD,73150,,,Mâcot-la-Plagne
COM,73151,84,73,Porte-de-Savoie
COMD,73151,,,Les Marches
COM,73152,84,73,Marcieux
COM,73153,84,73,Marthod
COM,73154,84,73,Mercury
COM,73155,84,73,Méry
COM,73156,84,73,Meyrieux-Trouet
COM,73157,84,73,Modane
COMD,73158,,,Mognard
COM,73159,84,73,Les Mollettes
COM,73160,84,73,Montagnole
COM,73161,84,73,Montagny
COM,73162,84,73,Montailleur
COMD,73163,,,Montaimont
COM,73164,84,73,Montcel
COM,73166,84,73,Montendry
COMD,73167,,,Montgellafrey
COM,73168,84,73,Montgilbert
COMD,73169,,,Montgirod
COM,73170,84,73,Monthion
COM,73171,84,73,Montmélian
COM,73173,84,73,Montricher-Albanne
COMA,73174,,,Montrond
COM,73175,84,73,Montsapey
COM,73176,84,73,Montvalezan
COM,73177,84,73,Montvernier
COM,73178,84,73,La Motte-en-Bauges
COM,73179,84,73,La Motte-Servolex
COM,73180,84,73,Motz
